dmr,k502_2_in_w_4d,k502_4_in_w_4d,k608_6_in_w_4d,k520_in_w_23d,k528_in_w_23d,k529_in_w_23d,K589_in_w_3m,K592_in_w_3m,K600_in_w_3m,k427_in_w_1y,k430_in_w_1y,s288_in_w_1y,k608_1_in_m_4d,k502_3_in_m_4d,k502_5_in_m_4d,k518_in_m_23d,k519_in_m_23d,k526_in_m_23d,K588_in_m_3m,K590_in_m_3m,K591_in_m_3m,k428_in_m_1y,k429_in_m_1y,k431_in_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
in_all_dmr_683,0.234575891180757,0.226388860701636,0.22318331130642,0.267461683054191,0.279631290479159,0.277322352261661,0.315685616696734,0.323947426333514,0.311155552935372,0.323710217213626,0.299538198914747,0.330149340162449,0.533428047380317,0.527575289289787,0.554321239472647,0.64741109510138,0.638922150575041,0.640232646123153,0.69890990876744,0.715341864185234,0.71326876836668,0.738980956668128,0.755877802413628,0.760896546188882,0.228049354396271,0.274805108598337,0.31692953198854,0.317799252096941,0.538441525380917,0.642188630599858,0.709173513773118,0.751918435090213
in_all_dmr_684,0.106446852303478,0.0994485240178961,0.115808941934719,0.0777118293389863,0.136724421956948,0.122836705133766,0.124509498286957,0.118887293744243,0.146379858211877,0.12905605910093,0.264399488716727,0.18027651779323,0.493607193773318,0.538427981141678,0.473187060649049,0.638999213621418,0.62015646712678,0.627216732441803,0.685557984971121,0.698764251073097,0.691319165168369,0.780545106220946,0.791019385631724,0.792152363054596,0.107234772752031,0.1124243188099,0.129925550081026,0.191244021870296,0.501740745188015,0.628790804396667,0.691880467070862,0.787905618302422
in_all_dmr_685,0.0527939485559797,0.0548953854823089,0.0426877555507732,0.0521487476153944,0.0492673050879478,0.0552053265810201,0.0790300262830426,0.0694675540123141,0.0674993318822988,0.0770338662008791,0.0643117191696443,0.0588082553574921,0.161102229194707,0.111999456612006,0.12278874567444,0.15021710251156,0.139399921148931,0.155291538135008,0.269366301764009,0.237355379953858,0.263104259947418,0.385391884088396,0.388345298929128,0.401550187146336,0.0501256965296873,0.0522071264281208,0.0719989707258852,0.0667179469093385,0.131963477160384,0.148302853931833,0.256608647221762,0.391762456721287
in_all_dmr_686,0.0283347501590818,0.0232806791871185,0.0201444730821855,0.0302753947324104,0.0318319108886425,0.0279117869567967,0.032863287317234,0.0354727735616047,0.0353153709276005,0.0465293107205453,0.0442294491115804,0.0472541915970558,0.158325964359566,0.16410728913809,0.171402086154692,0.240427949293925,0.229437581397571,0.250325773653201,0.404586255906155,0.375340179310921,0.387064265379081,0.586956647310931,0.603992191685627,0.585139525152374,0.0239199674761286,0.0300063641926165,0.0345504772688131,0.0460043171430605,0.164611779884116,0.240063768114899,0.388996900198719,0.592029454716311
in_all_dmr_687,0.0921837319988554,0.0991245522133783,0.0886083013219112,0.10351702216369,0.111767902251797,0.107566417763643,0.166051780599272,0.152701386269499,0.15973073674737,0.219146671237899,0.201867429295707,0.181006616098602,0.51259962480047,0.548273940762722,0.546864757381163,0.570325614094813,0.53736349674622,0.561445936617492,0.658832202886725,0.672685183502969,0.66170659158665,0.737269822846952,0.723779571930254,0.749408045093976,0.0933055285113816,0.10761711405971,0.159494634538714,0.200673572210736,0.535912774314785,0.556378349152842,0.664407992658781,0.736819146623727
in_all_dmr_688,0.108526945905299,0.121169457070987,0.108951601021129,0.117684327474527,0.116500310978036,0.11967896687639,0.143658140312548,0.143694780552805,0.150856972382532,0.18140113292691,0.162800048326768,0.153646085979657,0.355686343411876,0.3947668374578,0.380277755364913,0.409332598968398,0.391096650324959,0.417410486499512,0.509911133434315,0.525961086300393,0.514523574533233,0.616558548792719,0.624058141951756,0.637705074147625,0.112882667999138,0.117954535109651,0.146069964415962,0.165949089077778,0.376910312078196,0.405946578597623,0.516798598089314,0.626107254964033
in_all_dmr_689,0.027898881176286,0.03723946184043,0.0298390553779024,0.0500422357730422,0.0391701076846316,0.0509133987688225,0.0771412565023702,0.0666357702818591,0.0610333662412972,0.163100089388917,0.147259983823467,0.11998741114069,0.216613127864616,0.215483773988839,0.246827903685664,0.279955874216914,0.287263870399022,0.308321792942006,0.358194350107137,0.358740936943933,0.364031987224269,0.479372320954728,0.515021423454101,0.514114872919377,0.0316591327982061,0.0467085807421654,0.0682701310085088,0.143449161451025,0.22630826851304,0.291847179185981,0.360322424758446,0.502836205776069
in_all_dmr_69,0.172222278033348,0.161961426900459,0.13754568996361,0.163748390231462,0.165120891597907,0.164911351151471,0.192120119381676,0.179364356331027,0.176032615651481,0.194655858691571,0.184143534098529,0.175726069006399,0.439274823722349,0.470862211896747,0.45774163575207,0.466490314871506,0.451368908795413,0.467703848117754,0.537775861468437,0.54010945723064,0.538676226195593,0.579037282852947,0.577993607156862,0.57923527882742,0.157243131632472,0.164593544326947,0.182505697121395,0.184841820598833,0.455959557123722,0.461854357261558,0.538853848298223,0.57875538961241
in_all_dmr_690,0.0622220020307607,0.0694342105508462,0.104938125873709,0.0870276500202199,0.0740103507750862,0.0708159423119575,0.126373044904339,0.135979421925457,0.156876860008399,0.250101076688812,0.250003441393869,0.248740533042161,0.431714110280738,0.452271121628747,0.453855184342058,0.481147486956581,0.490965042452979,0.491622906455397,0.5469010452102,0.558929971449461,0.542098151474781,0.647754001834673,0.642704221782229,0.636100190456121,0.0788647794851053,0.0772846477024212,0.139743108946065,0.249615017041614,0.445946805417181,0.487911811954986,0.549309722711481,0.642186138024341
in_all_dmr_691,0.0347576348498091,0.0385580582417031,0.0367829833527092,0.036370007840945,0.0362091257356148,0.0407113166388528,0.0411167933705331,0.043867669986572,0.0339185979894113,0.0538641427929554,0.0426840227990344,0.0451794943783782,0.136140467882371,0.147742697355289,0.151971734328916,0.202505846179004,0.176635527707726,0.205231082642143,0.354490786870226,0.373522325817687,0.361881366229329,0.584944938284308,0.576501597264009,0.582858795022064,0.0366995588147405,0.0377634834051375,0.0396343537821721,0.047242553323456,0.145284966522192,0.194790818842958,0.363298159639081,0.581435110190127
in_all_dmr_692,0.0541684556131464,0.0473990602629058,0.0560929462936912,0.0598033903843549,0.0493247061015456,0.0533268896753229,0.0690784348709809,0.0866982139378048,0.0778709906205679,0.10017792676982,0.101986702706792,0.081721620248021,0.3454934933712,0.382682642937633,0.373635578050316,0.356889288236787,0.363921081665729,0.374237285939208,0.455814701220093,0.478910131200251,0.467560449947039,0.561208915468074,0.574505148376494,0.560584621873822,0.0525534873899145,0.0541516620537411,0.0778825464764512,0.094628749908211,0.36727057145305,0.365015885280575,0.467428427455794,0.565432895239463
in_all_dmr_693,0.108751398348035,0.0975338840127875,0.0907124002804378,0.127350440054367,0.115818121463632,0.125129594268823,0.199856286238155,0.204499016799991,0.18691671728554,0.311393315559595,0.292827261871135,0.297999519383498,0.425277231025332,0.444747976964679,0.444307077696996,0.455132916910913,0.433172637538239,0.464718203297461,0.57001698394485,0.593205778264612,0.588759166985173,0.658003158858301,0.658296979486915,0.671721938938886,0.0989992275470868,0.122766051928941,0.197090673441229,0.300740032271409,0.438110761895669,0.451007919248871,0.583993976398212,0.662674025761367
in_all_dmr_694,0.038578525871411,0.0396564289248725,0.0444115263419436,0.0416179636865912,0.0473076682716477,0.0448155612483374,0.0656711964666744,0.0528019709304757,0.0510594517351926,0.070154014496388,0.0693613634754292,0.0706967492431411,0.295744034330283,0.33540219323892,0.310958788854008,0.301586959843065,0.286907937253492,0.300943104790029,0.352040798225309,0.387115288589439,0.371530323712665,0.437303562000915,0.402064731278373,0.44265877479984,0.040882160379409,0.0445803977355254,0.0565108730441142,0.0700707090716528,0.314035005474404,0.296479333962195,0.370228803509138,0.427342356026376
in_all_dmr_695,0.0654577252750954,0.0862636650017491,0.0916965378680621,0.0869428000226581,0.0776311859000775,0.0771920296823752,0.157051933040756,0.148034313643603,0.125324281552728,0.168505316389349,0.17033708986461,0.159407453608394,0.419973539243724,0.457607051094785,0.460359847691233,0.437469081481145,0.413489818962444,0.475911503453931,0.519682438571584,0.545314523659044,0.531879358846633,0.590449679417465,0.602921788351991,0.604965766470756,0.0811393093816355,0.0805886718683703,0.143470176079029,0.166083286620784,0.445980146009914,0.442290134632507,0.532292107025754,0.599445744746737
in_all_dmr_696,0.115926094477741,0.111607099981302,0.169968714891199,0.1217758822634,0.118150488557419,0.122641844037094,0.188946443303819,0.216962318019488,0.196229962417475,0.27592595020886,0.262377286523163,0.249317820035515,0.579717454096239,0.604666079785153,0.591881277734211,0.599904273374791,0.569561456236478,0.595276764393009,0.649823019783609,0.66692624356077,0.651629490238246,0.668831803865738,0.651834528331653,0.675223075636747,0.132500636450081,0.120856071619304,0.200712907913594,0.262540352255846,0.592088270538534,0.588247498001426,0.656126251194208,0.665296469278046
in_all_dmr_697,0.0615851247121481,0.045928194455071,0.0643602992377555,0.0724380608089113,0.0539091039476967,0.0573676206764255,0.0892795424941502,0.0833198019380224,0.0986017567429059,0.142714033818306,0.152705220167406,0.144110833953605,0.231694572669248,0.252427636962538,0.219201016718534,0.271409100273823,0.260356537718741,0.279115036223538,0.385749827081797,0.401812889883958,0.378771042131152,0.607994939305443,0.605621885525152,0.606301608667905,0.0572912061349915,0.0612382618110112,0.0904003670583595,0.146510029313106,0.234441075450107,0.270293558072034,0.388777919698969,0.606639477832833
in_all_dmr_698,0.176965866235482,0.121444300020687,0.130132061593344,0.152177545656472,0.166072950349806,0.184504480866347,0.253861369568784,0.227148206429354,0.199047414569246,0.322332534666638,0.312438666315733,0.301533327534599,0.454960201476323,0.460152537996629,0.467101855254039,0.502792031418287,0.458103873227085,0.481725266756297,0.555190838847317,0.57901245027546,0.586484758357662,0.633136181576349,0.628180855260119,0.649157555094146,0.142847409283171,0.167584992290875,0.226685663522461,0.312101509505657,0.46073819824233,0.480873723800556,0.57356268249348,0.636824863976871
in_all_dmr_699,0.185168594744606,0.0819871959390621,0.0945015543816222,0.172166355185813,0.153852479110154,0.151656168479343,0.226055513253269,0.151793195884871,0.170968918128068,0.298962659107869,0.301375747108328,0.300502689509381,0.639843023948214,0.682368912362551,0.624540881664249,0.824089132157524,0.813999500609898,0.798761857755382,0.851825806757032,0.880487246908646,0.887245087009197,0.955477468328988,0.9703176826518,0.962036910505988,0.120552448355097,0.159225000925103,0.182939209088736,0.300280365241859,0.648917605991671,0.812283496840935,0.873186046891625,0.962610687162259
in_all_dmr_7,0.129008826760003,0.114419229255433,0.131200942284949,0.220555759546469,0.220473130895529,0.187469523472918,0.237383188326048,0.235794025360284,0.269874979737503,0.348464514031394,0.354839038836177,0.334703834735976,0.587829101163329,0.613086434009369,0.625399641052142,0.677571706802633,0.660551567982485,0.6830232438697,0.69780705689623,0.717513979140808,0.685354223088197,0.756462535759481,0.75995605117567,0.761490574718638,0.124876332766795,0.209499471304972,0.247684064474612,0.346002462534516,0.60877172540828,0.673715506218273,0.700225086375078,0.759303053884596
in_all_dmr_70,0.0302923658907127,0.0243243378414311,0.0171305164170973,0.0415882075800027,0.0369305516666713,0.0378303732744351,0.0433336745654989,0.0495898672035097,0.0498943882307432,0.145738686372799,0.138466359640355,0.118009788753898,0.128293164833236,0.148098397689347,0.153322027593216,0.235369402817233,0.23528208087251,0.24507217619919,0.329246745107078,0.315491648343702,0.311618648685172,0.583447850345202,0.57831577924836,0.542950133961762,0.023915740049747,0.038783044173703,0.0476059766665839,0.134071611589017,0.143237863371933,0.238574553296311,0.318785680711984,0.568237921185108
in_all_dmr_700,0.128729021539393,0.138229753043639,0.116531532559046,0.139181675678288,0.124201392094651,0.123052824007375,0.159210775220204,0.133709929484567,0.138587672937862,0.167969380492462,0.16219020498561,0.167609524374174,0.284861200926082,0.308596725400752,0.295629084874107,0.344661927460684,0.358421369480754,0.361679800021022,0.452399036554523,0.465235277735633,0.46383095183546,0.597258184365169,0.610875461081039,0.596396078196544,0.127830102380693,0.128811963926771,0.143836125880878,0.165923036617415,0.29636233706698,0.35492103232082,0.460488422041872,0.601509907880917
in_all_dmr_701,0.178813176598779,0.131962618089047,0.141509055885265,0.159940908503904,0.15658537377427,0.138372765701556,0.198256807675533,0.17543530963206,0.187993174327133,0.278796739218555,0.272334458097968,0.278261641025341,0.397997234681277,0.450370107589996,0.452990889869453,0.450094741240205,0.403559819255088,0.466330258857337,0.488571081258967,0.522407332876726,0.514649418001665,0.574776973313146,0.603155485724346,0.605552834828531,0.150761616857697,0.151633015993243,0.187228430544909,0.276464279447288,0.433786077380242,0.43999493978421,0.508542610712453,0.594495097955341
in_all_dmr_702,0.0581043657873657,0.054524029709288,0.0780872170000207,0.0801442136111242,0.0876801681415598,0.115442851795932,0.136423369927257,0.126646263369335,0.11078103278727,0.21223856096388,0.219932840416894,0.217547871105373,0.599838193527955,0.632843536553537,0.629505822849164,0.782941248768316,0.754813726108431,0.756128741422307,0.79172994551836,0.802624919989471,0.795455739863267,0.821713269645333,0.828370108611532,0.809144123815576,0.0635718708322248,0.094422411182872,0.124616888694621,0.216573090828716,0.620729184310219,0.764627905433018,0.796603535123699,0.819742500690814
in_all_dmr_703,0.216344537593055,0.217629798321305,0.211717763575548,0.371709834683817,0.415699664158895,0.425350285524791,0.49235182380791,0.493636126934048,0.536932135314762,0.333160193679985,0.322797874225861,0.307999663340454,0.722018876269493,0.753838586869288,0.769307823355872,0.837771108062566,0.807019167459363,0.810744031196184,0.365252068307191,0.426903550404582,0.416776878495826,0.238710001236476,0.237783866529276,0.231924350391882,0.215230699829969,0.404253261455834,0.507640028685573,0.321319243748767,0.748388428831551,0.818511435572704,0.4029774990692,0.236139406052545
in_all_dmr_704,0.133531230442272,0.125981391204288,0.146280755691572,0.233542380433038,0.251585693396167,0.253611395250033,0.470594334520763,0.462036974795689,0.499671525236916,0.660077068124355,0.68499994408093,0.666614773246431,0.573170991773172,0.598443006555956,0.605125479713303,0.694895155276945,0.677896603992682,0.685410290607485,0.697046722036727,0.701532519566142,0.713336501263863,0.728421779588613,0.745226532709418,0.721279955397799,0.135264459112711,0.246246489693079,0.477434278184456,0.670563928483905,0.59224649268081,0.686067349959037,0.703971914288911,0.73164275589861
in_all_dmr_705,0.129413345044932,0.153319397709767,0.159186913389096,0.15952049206974,0.173697379058093,0.176488495766609,0.327957770076505,0.332646551977285,0.341793817420946,0.586898264094442,0.597596600962053,0.566529056151533,0.542601877942275,0.560036007135785,0.589101862447929,0.648158777394115,0.601657403986548,0.646011001891476,0.839882354764303,0.843007782805701,0.834288624901295,0.892333434904053,0.892942783790013,0.87152015059152,0.147306552047932,0.169902122298147,0.334132713158245,0.583674640402676,0.56391324917533,0.631942394424046,0.839059587490433,0.885598789761862
