dmr,C3,C4,C7.1,C7.2,C9.1,C9.2,C10,C11.1,C11.2,P2,P4,P7,P8,P9,P10,P11,,,,,,,,,,,,,,,,,,
DMR_up_603,-0.048500996,-0.027772517,-0.000112745,-0.01660578,0.001870357,0.031282268,0.006966306,0.017512948,-0.01314084,0.508103522,0.348116987,0.27428898,0.196210887,0.27343605,0.340552209,0.620775363,,,,,,,,,,,,,,,,,,
DMR_up_604,-0.011184866,-0.007897512,0.0248991,-0.005211636,0.004130208,-0.01570567,0.003075473,-0.003300678,1.07E-05,0.451884871,0.355072287,0.288227685,0.24690869,0.315292844,0.352632212,0.603075078,,,,,,,,,,,,,,,,,,
DMR_up_605,-0.035245653,-0.042757446,-0.021857907,-0.014544843,0.034883405,0.063137558,-0.009878724,0.003823428,-0.012805473,0.616080748,0.448786786,0.386597275,0.305157299,0.393742536,0.409082185,0.673437603,,,,,,,,,,,,,,,,,,
DMR_up_606,-0.015475641,-0.008386476,-0.007219336,-0.021906367,-0.011573186,-0.000831634,0.018217756,0.013572086,0.018127155,0.457713688,0.351980933,0.2702245,0.202016912,0.301298025,0.327761228,0.56671848,,,,,,,,,,,,,,,,,,
DMR_up_607,-0.104451197,-0.040440644,0.002326596,0.00437807,-0.017705942,0.010642799,0.030415863,0.014990429,-0.004607169,0.425680209,0.389501553,0.320700583,0.249658709,0.33578509,0.343716605,0.525525921,,,,,,,,,,,,,,,,,,
DMR_up_608,-0.03437674,-0.028912245,0.004776376,0.002480867,-0.000169107,0.005575226,0.005847826,0.003339932,0.007061128,0.53741029,0.304957581,0.212669028,0.15853839,0.178799353,0.278241632,0.709522441,,,,,,,,,,,,,,,,,,
DMR_up_609,-0.07275973,-0.03408647,-0.001706735,-0.010768217,0.00762093,0.006531532,0.026797924,0.006806142,-0.001195107,0.503134888,0.36021427,0.288585073,0.21722633,0.329582876,0.345948923,0.555856092,,,,,,,,,,,,,,,,,,
DMR_up_61,-0.01817416,-0.006341424,0.001230219,-0.021820563,-0.004354643,-0.025421088,0.059471362,-0.004159187,0.001395327,0.322739036,0.283081193,0.19572098,0.144581796,0.236025339,0.289364014,0.442828119,,,,,,,,,,,,,,,,,,
DMR_up_610,-0.022320108,-0.006751316,0.008796561,0.008054783,0.000436249,-0.005286548,0.003081967,0.006318105,-0.0146498,0.473914897,0.364050099,0.299182529,0.226508746,0.296125888,0.341853723,0.607541669,,,,,,,,,,,,,,,,,,
DMR_up_611,-0.031343985,-0.002901039,0.007577081,-0.024887696,0.04238319,-0.003139178,-0.008849614,0.0068098,-0.016992546,0.461192097,0.356100602,0.339144418,0.294073098,0.350261646,0.318623584,0.495817743,,,,,,,,,,,,,,,,,,
DMR_up_612,-0.037015556,-0.025404531,0.010643543,-0.004653267,0.00823737,0.0143754,0.020070879,-0.008853854,-0.014415541,0.342168744,0.322532479,0.251104935,0.204736957,0.27207268,0.305592863,0.529731927,,,,,,,,,,,,,,,,,,
DMR_up_613,-0.011362143,0.00736954,-0.001635614,-0.014343544,0.018981753,0.000439916,0.004182927,0.002061026,-0.017056001,0.427150513,0.25618043,0.266705773,0.220777347,0.299395752,0.299660119,0.51043734,,,,,,,,,,,,,,,,,,
DMR_up_614,-0.030091508,-0.004286519,0.002789251,0.004153442,-0.010437719,0.003624848,-0.009033758,0.013579064,-0.000388609,0.451112132,0.378377112,0.341325143,0.233957409,0.317521032,0.347871561,0.592331252,,,,,,,,,,,,,,,,,,
DMR_up_615,0.018694741,-0.031228018,-0.009498679,-0.003760232,-0.016598697,0.036820871,-0.001704048,0.025980423,-1.16E-05,0.407564983,0.261411134,0.232640161,0.18720162,0.243764737,0.253838843,0.429973176,,,,,,,,,,,,,,,,,,
DMR_up_616,-0.058238467,-0.018080577,0.023493743,-0.025514198,0.001200223,-0.032830331,0.032218279,0.002637028,0.016875833,0.538852784,0.469725811,0.373047463,0.334812104,0.393754021,0.421008215,0.604016296,,,,,,,,,,,,,,,,,,
DMR_up_617,-0.018036353,-0.012654152,-0.005182777,0.003880515,0.011851961,-0.002593031,0.004509214,0.006768898,-0.006580628,0.538143401,0.331723734,0.22749501,0.151785172,0.350599729,0.300464516,0.784717639,,,,,,,,,,,,,,,,,,
DMR_up_618,-0.001395296,-0.029742677,-0.01849367,-0.009790162,0.013553933,-0.025582826,0.003353207,0.04780974,0.018892454,0.479453702,0.362440666,0.281196678,0.281468874,0.311358477,0.332659587,0.549627715,,,,,,,,,,,,,,,,,,
DMR_up_619,0.019992391,-0.051289624,0.016608189,-0.009284225,-0.013851194,0.063183796,-0.013332651,0.026591528,-0.018625817,0.471527833,0.366890799,0.311781901,0.211682736,0.339152394,0.350951021,0.518691005,,,,,,,,,,,,,,,,,,
DMR_up_62,0.044392949,-0.002951863,0.004381744,-0.032382064,0.005144473,-0.012176552,0.017720854,0.058377265,-0.038113856,0.322753002,0.26569509,0.228567877,0.185099309,0.266080181,0.249189642,0.366271332,,,,,,,,,,,,,,,,,,
DMR_up_620,-0.009289179,0.013729176,-0.010116456,-0.053596402,0.033080939,-0.070976852,0.01035203,0.036730161,0.040797405,0.429916584,0.345095641,0.307599504,0.340805675,0.362774455,0.365331095,0.493106699,,,,,,,,,,,,,,,,,,
DMR_up_621,-0.027782347,-0.032445796,0.001197736,-0.002983265,-0.024893468,0.067166911,0.011546373,0.011177795,-0.030766287,0.616833114,0.438624655,0.318282922,0.285018919,0.404233237,0.367415784,0.666031822,,,,,,,,,,,,,,,,,,
DMR_up_622,0.046325346,-0.003852552,0.001156663,-0.013112315,0.001925443,0.012042603,-0.003633387,-0.022378375,0.027851922,0.462310418,0.290200595,0.265586612,0.236925681,0.257870173,0.309078043,0.494131576,,,,,,,,,,,,,,,,,,
DMR_up_623,0.016495946,0.0569735,0.049350024,-0.045617228,-0.021821054,-0.025449712,-0.004392323,-0.015954629,0.006911423,0.453431022,0.37302113,0.375439643,0.272015564,0.38544763,0.373060588,0.541087334,,,,,,,,,,,,,,,,,,
DMR_up_624,-0.035315843,-0.005628129,0.000507488,0.008351914,-0.011487296,-0.014873786,0.003114206,0.018931162,0.001084442,0.453753931,0.336593857,0.256458752,0.213661862,0.297491651,0.334363833,0.620123707,,,,,,,,,,,,,,,,,,
DMR_up_625,-0.003719949,-0.066093893,-0.029649538,0.040778676,0.050690005,-0.031544756,0.025594123,-0.037759167,0.04798455,0.465590775,0.376247692,0.398018707,0.345016296,0.343701532,0.369693648,0.548713841,,,,,,,,,,,,,,,,,,
DMR_up_626,0.001813753,-0.012513505,-0.001150277,-0.004958589,-0.003926625,0.010518824,0.012956864,0.004148641,-0.005075336,0.443535533,0.284688864,0.222489568,0.152891083,0.214468743,0.302595682,0.630688739,,,,,,,,,,,,,,,,,,
DMR_up_627,0.007537401,-0.017105243,0.001481824,-0.010497324,-0.012407604,0.00561716,0.020446977,0.004383958,0.008080255,0.660273655,0.556499484,0.522968321,0.437362788,0.537810681,0.557108561,0.69034313,,,,,,,,,,,,,,,,,,
DMR_up_628,-0.028008991,-0.035757682,0.037211198,-0.00135698,0.007802258,0.010255769,0.005651604,-0.001030286,-0.022775881,0.617606952,0.47536737,0.379458775,0.287368017,0.472391795,0.469966975,0.634703855,,,,,,,,,,,,,,,,,,
DMR_up_629,0.012047864,0.076557177,-0.020570728,-0.02777125,-0.00238275,-0.009116978,-0.010304459,0.005168973,-0.011579983,0.446437678,0.306937377,0.252533958,0.166970947,0.246531158,0.280651176,0.532732698,,,,,,,,,,,,,,,,,,
DMR_up_63,0.055171289,0.03433553,-0.007035404,-0.009261525,-0.00676734,-0.000121449,-0.013705383,0.003865483,-0.001309914,0.387888574,0.253531372,0.1916056,0.139776596,0.263776589,0.186353782,0.494327556,,,,,,,,,,,,,,,,,,
DMR_up_630,0.021920846,0.002114177,0.016885474,-0.028819935,-0.009744078,-0.000744132,0.026639832,-0.017779592,0.011448251,0.315669427,0.251101826,0.221884927,0.190514465,0.207419352,0.239676349,0.416252177,,,,,,,,,,,,,,,,,,
DMR_up_631,-0.033608707,0.004501091,0.084143513,-0.030963541,-0.023774532,-0.087138014,0.018058157,0.059402838,-0.024229512,0.397284539,0.294231895,0.251944687,0.220257694,0.221162665,0.274252305,0.457708011,,,,,,,,,,,,,,,,,,
DMR_up_632,-0.015897315,-0.021903326,0.002377331,-0.000529197,-0.02387864,0.025710707,0.011324291,-0.00551745,0.012416286,0.540020753,0.384798346,0.251562493,0.207376445,0.335180586,0.317448275,0.612439385,,,,,,,,,,,,,,,,,,
DMR_up_633,-0.019118147,0.016814068,-0.008728513,0.00457061,-0.007657152,-0.027660141,0.003200907,0.021364417,-0.001904194,0.462522449,0.356663541,0.293856736,0.244888983,0.325537844,0.352696282,0.506485482,,,,,,,,,,,,,,,,,,
DMR_up_634,-0.048507769,0.027720959,0.007794235,0.001052747,-0.001794885,0.086200206,-0.066303044,-0.013522532,-0.041147689,0.372937925,0.314109623,0.235037873,0.23419964,0.241885629,0.288207597,0.438052468,,,,,,,,,,,,,,,,,,
DMR_up_635,-0.00506009,-0.019120965,-0.005562012,-0.048744602,-0.009910104,0.009367644,0.004359612,0.032629046,0.036981378,0.368321836,0.292114604,0.281532331,0.244793579,0.280229114,0.29001361,0.340129311,,,,,,,,,,,,,,,,,,
DMR_up_636,-0.006611306,-0.010465793,-0.003993847,-0.01683403,0.008306866,-0.033300479,0.040342824,0.009340568,0.006603892,0.394862886,0.285995107,0.262861539,0.202135805,0.277772226,0.294208343,0.466224591,,,,,,,,,,,,,,,,,,
DMR_up_637,-0.013020992,0.018758516,0.011779512,-0.018604287,0.014777516,-0.01826371,-0.017541237,0.01974599,-0.0106523,0.35061255,0.281398971,0.233672028,0.181943309,0.243412068,0.271571688,0.402595672,,,,,,,,,,,,,,,,,,
DMR_up_638,-0.010124646,0.001543716,0.012130753,-0.020095894,0.009144328,-0.030599797,0.021901581,0.004600386,0.001374925,0.382447004,0.281302817,0.248510771,0.224418476,0.265938716,0.284714978,0.456403286,,,,,,,,,,,,,,,,,,
DMR_up_639,-0.005260471,0.024642547,-0.078230744,-0.002694506,0.002006852,0.159359978,-0.049623391,-0.000135086,-0.055325652,0.678555498,0.538413169,0.593734052,0.397602637,0.578121266,0.600647839,0.687773407,,,,,,,,,,,,,,,,,,
DMR_up_64,0.050082751,0.001327921,-0.015717729,0.000944092,0.004446482,-0.001287536,0.020494341,-0.007184661,-0.003022909,0.311917149,0.257117245,0.207493535,0.179595955,0.225650786,0.286186365,0.425818566,,,,,,,,,,,,,,,,,,
DMR_up_640,-0.034171191,0.003175174,-0.014199306,-0.018433659,0.003734556,-0.004848309,0.020850626,0.010756131,-0.00103521,0.348449923,0.292035525,0.244990803,0.177952946,0.297348102,0.301864384,0.429773117,,,,,,,,,,,,,,,,,,
DMR_up_641,-0.019756886,0.023706042,0.001811579,-0.006580759,0.004094659,-0.012636914,-0.00263722,0.000231266,-0.007988653,0.423390423,0.270505322,0.206662458,0.17486127,0.230654901,0.348118513,0.54407625,,,,,,,,,,,,,,,,,,
DMR_up_642,-0.007727741,0.015033564,0.007000096,0.005622022,-0.005435768,-0.035313275,0.035915227,0.00475962,-0.027581485,0.39888506,0.293546466,0.2702054,0.225577688,0.240041701,0.286674795,0.433929185,,,,,,,,,,,,,,,,,,
DMR_up_643,0.022805862,0.009177976,-0.004232776,-0.001408676,-0.007740284,-0.012753883,-0.002962765,0.014946216,0.004974191,0.365996137,0.29172461,0.232337462,0.191142237,0.293861287,0.272838444,0.49740905,,,,,,,,,,,,,,,,,,
DMR_up_644,-0.033516269,-0.041339944,0.035105509,0.004495798,-0.013984698,-0.020325834,0.037370753,-0.022864183,0.021542598,0.371442406,0.33552435,0.299328381,0.233302281,0.281290823,0.313875095,0.46474646,,,,,,,,,,,,,,,,,,
DMR_up_645,-0.047141082,0.01621873,-0.049315179,0.02215935,-0.021950299,-0.05261451,0.020039533,0.113421444,-0.04795907,0.439897978,0.365202608,0.247833291,0.201016542,0.300723402,0.321953402,0.550685027,,,,,,,,,,,,,,,,,,
DMR_up_646,-0.011845409,0.000757529,-0.002484767,-0.010872673,-0.013705107,0.012254115,-0.001572616,0.021434695,-0.005811178,0.491326995,0.342688052,0.312114232,0.231417851,0.315640637,0.354108585,0.557791646,,,,,,,,,,,,,,,,,,
DMR_up_647,-0.02959777,-0.014847025,0.010278866,-0.006413736,-0.000626414,-0.000569797,0.015027477,-0.000490745,-0.002358624,0.448866529,0.364912176,0.294765051,0.191403274,0.308312821,0.352443211,0.643560871,,,,,,,,,,,,,,,,,,
DMR_up_648,0.021343996,-0.013098394,0.017084334,-0.020867719,-0.004703513,-0.013824023,0.03296508,-0.007408655,0.009852888,0.502209661,0.339416622,0.265243439,0.255358663,0.263811176,0.349615851,0.680903996,,,,,,,,,,,,,,,,,,
DMR_up_649,-0.019436663,0.054771009,-0.022753984,-0.021259343,-0.022951605,0.00474584,0.013891367,-0.022173804,0.015730522,0.520168717,0.369119115,0.283494664,0.210201551,0.277844994,0.37199284,0.680824814,,,,,,,,,,,,,,,,,,
DMR_up_65,-0.049882782,-0.045773095,0.007291349,-0.003953163,0.01100163,-0.027239484,0.01925077,0.02565269,0.013769301,0.330425462,0.258698203,0.237167277,0.183981771,0.23490481,0.245130471,0.415402848,,,,,,,,,,,,,,,,,,
DMR_up_650,-0.022387571,-0.005365874,0.018834594,0.005228168,0.000532157,-0.006233647,-0.026041201,0.013443747,-0.000397943,0.608638225,0.459997023,0.421893601,0.309130089,0.406779714,0.406581948,0.688640034,,,,,,,,,,,,,,,,,,
DMR_up_651,-0.009634897,-0.017746837,0.001515397,-0.017912869,0.014344279,-0.006081654,0.010703289,0.01096073,0.004217667,0.39841226,0.302450985,0.244706037,0.194905161,0.244555097,0.289192648,0.551976774,,,,,,,,,,,,,,,,,,
DMR_up_652,-0.010464738,-0.001597885,0.020392045,-0.002555265,0.024622598,-0.025594907,-0.006334581,0.005606665,-0.014538667,0.43448131,0.354422177,0.313401286,0.2295797,0.274410335,0.332158345,0.568308733,,,,,,,,,,,,,,,,,,
DMR_up_653,-0.040934591,0.067820573,0.010641364,-0.018559114,-0.021179422,-0.03183145,-0.014464492,0.006448026,0.001124513,0.421633055,0.325905521,0.351726367,0.288518172,0.362387424,0.366153076,0.454592718,,,,,,,,,,,,,,,,,,
DMR_up_654,0.054935439,0.040154751,-0.004169939,-0.01216731,-0.018688725,-0.023426035,0.035366428,-0.004923491,-0.012145681,0.502439945,0.357124828,0.311868822,0.175816875,0.300242922,0.364813899,0.690441859,,,,,,,,,,,,,,,,,,
DMR_up_655,-0.032213832,-0.018252586,-0.006076915,-0.051570981,0.039981439,0.067427306,-0.01158607,-0.016490758,-0.003431432,0.478894271,0.386486463,0.348009233,0.266744537,0.301033294,0.323002284,0.425965114,,,,,,,,,,,,,,,,,,
DMR_up_656,0.0027928,0.049038543,-0.033155531,-0.054556346,-0.036824009,0.091510337,-0.003105185,-0.011813378,-0.001094431,0.443990266,0.283049742,0.366898367,0.294417278,0.358835096,0.376561172,0.313278851,,,,,,,,,,,,,,,,,,
DMR_up_657,-0.002912056,-0.007547536,-0.010479918,-0.006198842,-0.016644655,0.003480267,0.022986918,0.012720164,0.001683599,0.396642939,0.303961454,0.221474641,0.139089218,0.245473302,0.30935471,0.515006189,,,,,,,,,,,,,,,,,,
DMR_up_658,0.056699257,0.006099495,-0.000961151,0.009659963,0.000331902,-0.017687955,0.008143469,0.017816829,-0.023402553,0.479533468,0.357105235,0.267922819,0.281005422,0.307998378,0.332789792,0.506810678,,,,,,,,,,,,,,,,,,
DMR_up_659,0.011674592,-0.18705689,0.117377239,-0.050932713,0.076697768,-0.196050025,0.030094444,0.217464066,-0.007593889,0.313723209,0.184815851,0.199383908,0.24898229,0.241590382,0.234371116,0.510805062,,,,,,,,,,,,,,,,,,
DMR_up_66,-0.061795815,-0.016788472,0.015060308,-0.009772974,-0.012604071,-0.006865332,0.019404354,-0.010620522,0.022186712,0.404151629,0.190038855,0.119175821,0.133235202,0.14603846,0.206550875,0.647661945,,,,,,,,,,,,,,,,,,
DMR_up_660,-0.019513593,-0.007726777,0.018095883,-0.005792853,-0.017314865,-0.021534967,0.012397352,0.013772992,0.008103236,0.378418423,0.29675938,0.221475094,0.150157069,0.262271827,0.265788713,0.490436373,,,,,,,,,,,,,,,,,,
DMR_up_661,-0.043916398,-0.033511879,0.0125354,0.042631944,0.012377262,-0.027353168,-0.02934282,0.024990589,-0.002327327,0.607807928,0.522533856,0.492713571,0.38048957,0.500877198,0.462039908,0.620094072,,,,,,,,,,,,,,,,,,
DMR_up_662,0.000417146,-0.014980058,0.088785545,-0.046767013,-0.08173483,-0.047913385,0.038042554,0.127474092,-0.062906908,0.318483314,0.361155574,0.244974295,0.250411613,0.24772874,0.260861509,0.361222955,,,,,,,,,,,,,,,,,,
DMR_up_663,0.008521508,-0.011765732,0.004569236,-0.026241946,-0.022479506,0.007627892,0.030511562,0.016965835,0.000812659,0.497988789,0.264403307,0.229723914,0.15586813,0.2208207,0.239518793,0.556972184,,,,,,,,,,,,,,,,,,
DMR_up_664,-0.005731602,-0.018469116,0.011173205,-0.017920735,-0.014676876,0.000852084,0.024393367,0.002420712,0.012227358,0.410076253,0.277791296,0.20368035,0.138124212,0.23450951,0.233623653,0.563969631,,,,,,,,,,,,,,,,,,
DMR_up_665,0.014460585,-0.016910951,0.0420586,-0.033196273,-0.019544109,-0.002842003,0.011777925,0.01914085,-0.00048404,0.343064106,0.324300255,0.277569226,0.243591821,0.289083648,0.28357035,0.406582099,,,,,,,,,,,,,,,,,,
DMR_up_666,-0.003549817,-0.006558739,-0.014603242,-0.015679932,0.003977309,0.042682917,0.003310037,-0.010320644,-0.002807708,0.424751596,0.287971936,0.271958477,0.172327064,0.232186642,0.274563727,0.572615272,,,,,,,,,,,,,,,,,,
DMR_up_667,-0.004161153,-0.010190332,0.032226358,-0.005642367,-0.019586191,-0.04636715,0.02434616,0.000559501,0.024654021,0.376084933,0.341734686,0.275435494,0.198518711,0.263294469,0.326970502,0.493908114,,,,,,,,,,,,,,,,,,
DMR_up_668,-0.030881965,-0.010279399,-0.001688713,-0.019762761,-0.010081715,-0.004932415,0.035257878,0.026108886,-0.014621758,0.417422364,0.327093608,0.277407024,0.200266688,0.281596331,0.308796351,0.450131962,,,,,,,,,,,,,,,,,,
DMR_up_669,-0.0012024,0.037281157,0.016110508,0.029121977,0.012523057,-0.080089297,-0.009282436,0.035225069,-0.040890033,0.530887696,0.376711841,0.299624325,0.169746798,0.295387216,0.328438567,0.564304907,,,,,,,,,,,,,,,,,,
DMR_up_67,0.030281799,0.010354977,-0.097243044,-0.074499102,0.144043866,-0.086097512,0.016431498,0.146280458,-0.059271138,0.255241802,0.240333544,0.112703778,0.279900765,0.225107818,0.289226484,0.510936153,,,,,,,,,,,,,,,,,,
DMR_up_670,-0.034990402,0.032281669,-0.005415936,0.012321206,-0.006409583,0.001684368,-0.006681318,-0.01003554,-0.017744866,0.440606307,0.351364725,0.302275749,0.249893383,0.273345466,0.353815013,0.424949668,,,,,,,,,,,,,,,,,,
DMR_up_671,-0.023044246,-0.032849698,0.013150681,-0.007046102,-0.003744736,-0.015837599,0.037336975,-0.000463562,0.009454043,0.480561574,0.329161958,0.274946798,0.237094863,0.297746267,0.373190211,0.537416374,,,,,,,,,,,,,,,,,,
DMR_up_672,0.008814089,0.023469393,-0.025038298,0.027986492,-0.010381566,-0.032906323,0.015564064,0.024553119,-0.023246882,0.534491146,0.438329502,0.401428985,0.250740926,0.426325808,0.441179179,0.626653581,,,,,,,,,,,,,,,,,,
DMR_up_673,0.000398879,0.002139526,0.005003283,0.018082472,-0.03985379,0.005703365,-0.001181896,0.01418814,-0.004081102,0.412146172,0.359137585,0.321143849,0.246376469,0.333665275,0.349773852,0.549962887,,,,,,,,,,,,,,,,,,
DMR_up_674,0.023064742,-0.011165676,-0.001554873,-0.011214325,0.000846385,-0.007394723,0.012297934,0.017903529,0.000281746,0.412743502,0.356142887,0.255758416,0.230691959,0.285495919,0.395324464,0.604887942,,,,,,,,,,,,,,,,,,
DMR_up_675,-0.004879212,-0.007786753,0.008960309,-0.011663157,-0.002397158,-0.017425228,-0.000749082,0.011409541,0.01965153,0.359810595,0.317657122,0.215823418,0.133384955,0.278348534,0.292995342,0.545236138,,,,,,,,,,,,,,,,,,
DMR_up_676,0.02205232,0.111258373,0.036153591,0.07040361,-0.033965202,-0.019501899,-0.101573771,-0.107431906,0.044657202,0.279129622,0.299792665,0.344184571,0.317901975,0.274310349,0.254511006,0.377073775,,,,,,,,,,,,,,,,,,
DMR_up_677,-0.017219657,-0.005614445,0.001763261,-0.015324536,-0.001335142,-0.018058996,0.048090094,-0.008939759,-0.000580476,0.330627106,0.277535904,0.24631044,0.207512304,0.307853365,0.339838912,0.474472963,,,,,,,,,,,,,,,,,,
DMR_up_678,-0.007723812,-0.002549148,0.007649525,-0.015162747,-0.013130962,0.001836031,0.006800974,0.018776191,-0.004219861,0.459931128,0.39610804,0.297896339,0.235895033,0.327080335,0.353983837,0.530966671,,,,,,,,,,,,,,,,,,
DMR_up_679,0.005783058,-0.002115893,-0.019075868,-0.033906858,0.011382029,-0.017486705,0.018242426,0.01289172,0.03006915,0.545966158,0.421211757,0.324855379,0.253460982,0.374621713,0.372384197,0.648401629,,,,,,,,,,,,,,,,,,
DMR_up_68,0.038154942,-0.011292667,-0.003943318,-0.017681105,-0.00143407,-0.00533282,0.015444857,0.004233847,0.020005279,0.456437944,0.361799682,0.317671175,0.232485973,0.354638859,0.364865687,0.482298048,,,,,,,,,,,,,,,,,,
DMR_up_680,-0.003544938,-0.006079083,0.001818096,-0.016999975,-0.001458091,-0.012896327,0.006268152,0.018670521,0.01067671,0.558783564,0.330084957,0.2135832,0.137329198,0.283470068,0.309801375,0.683016399,,,,,,,,,,,,,,,,,,
DMR_up_681,-0.017350255,0.001168424,0.003927115,-0.008766796,-0.0545148,0.026842516,0.009349867,-0.018261771,0.040255446,0.468170716,0.363839731,0.284989239,0.272174325,0.30048978,0.349609006,0.540562606,,,,,,,,,,,,,,,,,,
DMR_up_682,-0.031693086,-0.002699593,-0.009028707,-0.012023928,-0.019940416,0.08104275,-0.033457083,-0.002308535,-0.001584485,0.465482325,0.357733375,0.343340344,0.24314313,0.293812521,0.349485434,0.58442881,,,,,,,,,,,,,,,,,,
DMR_up_683,0.000846699,-0.0090121,0.014047506,-0.034277932,-0.007586761,0.007449953,0.012189147,-0.006736887,0.023927074,0.48407149,0.470119444,0.306864726,0.196772282,0.449275551,0.393162383,0.537700108,,,,,,,,,,,,,,,,,,
DMR_up_684,0.00444536,-0.004150498,0.016045393,-0.009891387,-0.006277545,-0.013393583,0.003023554,-0.013894372,0.028538441,0.42946301,0.277295247,0.174222167,0.153004327,0.271863298,0.261632738,0.455805238,,,,,,,,,,,,,,,,,,
DMR_up_685,0.01135575,0.016778399,-0.006598705,-0.009097749,-0.025521193,-0.021194988,0.007000123,0.027277198,0.011356917,0.44173132,0.374394373,0.368674305,0.261078264,0.326281608,0.363041881,0.456562668,,,,,,,,,,,,,,,,,,
DMR_up_686,-0.038182744,-0.021700185,0.003516256,-0.004054236,0.011529502,0.01537096,0.018320606,-0.008690159,-0.014292743,0.353081722,0.335371399,0.23441354,0.147550317,0.266543281,0.302773866,0.540626358,,,,,,,,,,,,,,,,,,
